"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000047084.9",63.9516739151144,-0.159863976512937,0.240641602457299,-0.664323936013121,0.506483004437521,0.999904447272451
"ENSMUSG00000030534.14",744.716917860742,0.0485459463323346,0.105539035756006,0.459980953820414,0.645529891538451,0.999904447272451
"ENSMUSG00000038943.17",79.4219440360874,-0.147764548657734,0.234295919708465,-0.630674869803954,0.528253133780684,0.999904447272451
"ENSMUSG00000030533.17",759.878594351867,-0.0305397974897618,0.118835315347626,-0.256992606957152,0.797184480249199,0.999904447272451
"ENSMUSG00000030532.7",15.3618927375492,-0.0419176747372745,0.470751185349896,-0.08904422557347,0.929046762765431,0.999904447272451
"ENSMUSG00000038886.11",181.505469050132,-0.0456714704325685,0.159000814344287,-0.28724048125738,0.773928192120628,0.999904447272451
"ENSMUSG00000053158.11",7.60616283404518,0.701189292937394,0.683938108283982,1.0252233125256,0.305257830733571,0.999904447272451
"ENSMUSG00000030530.16",333.932924327001,-0.245427453365348,0.143295528633109,-1.71273629893739,0.086761063961651,0.816388271023456
"ENSMUSG00000030528.13",256.785550192641,0.221559494076851,0.140087953617929,1.58157420645265,0.113746806198359,0.876694816332332
"ENSMUSG00000091989.2",2.84545750840512,-1.15990975721295,1.13583237699987,-1.02119800482944,0.307160637434608,NA
"ENSMUSG00000030527.16",59.4285526006795,0.000137058424221126,0.247819408272667,0.000553057668793745,0.999558723847332,0.999904447272451
"ENSMUSG00000030536.11",1759.96265754717,-0.0618626282490139,0.115541903885191,-0.535412920930262,0.592364357353777,0.999904447272451
"ENSMUSG00000038797.14",10.893652380367,-0.663784515890042,0.555776309074798,-1.19433755101049,0.232345954346235,0.999904447272451
"ENSMUSG00000025724.13",2930.57230502366,0.0106946699877702,0.086003795711689,0.124351139380196,0.901037258110028,0.999904447272451
"ENSMUSG00000005621.12",530.418714030904,0.0492562117818094,0.114698676103294,0.429440107377099,0.667602971324208,0.999904447272451
"ENSMUSG00000038763.13",220.672995943936,0.333389855624263,0.152700496239275,2.18329254871481,0.029014272935548,0.539231567976531
"ENSMUSG00000083820.2",1.78727935418453,0.824270197096792,1.36302127151751,0.604737588709158,0.545353368289588,NA
"ENSMUSG00000025584.18",52.2434678425185,-0.235618496169767,0.279386846711879,-0.843341406164161,0.399037531697713,0.999904447272451
"ENSMUSG00000083774.2",130.498911772012,0.000425781797598799,0.185577958112023,0.00229435543924769,0.998169370824123,0.999904447272451
"ENSMUSG00000061787.16",10626.4904800617,-0.0997904012111816,0.126801690356341,-0.786980054688137,0.431293542050739,0.999904447272451
"ENSMUSG00000025586.18",56.899388699437,0.229841487642707,0.266476112967008,0.862521916443458,0.3884003780427,0.999904447272451
"ENSMUSG00000081747.2",4.45450021486443,-0.49983248410283,0.868132950651638,-0.575755687798333,0.564780328912852,NA
"ENSMUSG00000062444.16",21.517406021536,0.582707455389216,0.446946793004725,1.30375128429002,0.19231839744975,0.983521570062334
"ENSMUSG00000025813.15",47.8270728826761,0.462611154367607,0.286017142708155,1.61742457108469,0.105786665423592,0.860274210307463
"ENSMUSG00000038646.14",3.55775552526423,0.217572441918073,0.959389106238223,0.226782272701821,0.820593048926486,NA
"ENSMUSG00000025103.9",411.76382309696,0.0421217184704849,0.127076857610253,0.331466478339219,0.740292157574354,0.999904447272451
"ENSMUSG00000025104.14",1698.47947974972,0.00308660363326468,0.096768848200778,0.0318966660309993,0.974554457410328,0.999904447272451
"ENSMUSG00000025105.11",4.34196534557184,-1.22869217802595,0.932352299123834,-1.31784109845667,0.18755684672797,NA
"ENSMUSG00000030638.14",7.74994800747177,0.315289556035249,0.668563033627835,0.471592864362225,0.637217420948437,0.999904447272451
"ENSMUSG00000070469.13",4.12635091542108,0.623568325588863,0.904754912159401,0.689212423396052,0.490689599928948,NA
"ENSMUSG00000038563.15",125.934536668781,0.0988630945081308,0.181144490854509,0.545769258793166,0.585224557049127,0.999904447272451
"ENSMUSG00000057706.8",295.616444179874,0.00770206742344198,0.165657103316229,0.0464940365928,0.962916487057749,0.999904447272451
"ENSMUSG00000109290.2",1.97645081259219,0.0263492965641818,1.27767893128827,0.0206227839552884,0.983546565361716,NA
"ENSMUSG00000063902.14",6379.0947810778,0.0241942278653355,0.0856430554586383,0.282500755440938,0.77755956740258,0.999904447272451
"ENSMUSG00000070462.5",314.592708710004,0.146043826120972,0.138878751344181,1.05159230413178,0.292986640148139,0.999904447272451
"ENSMUSG00000052353.14",22.0236434243851,0.421833241297148,0.40135512354088,1.05102244011638,0.293248283628821,0.999904447272451
"ENSMUSG00000038459.11",378.856740216746,-0.00656770405712473,0.123779347506602,-0.0530597728088237,0.957684282925337,0.999904447272451
"ENSMUSG00000015709.10",122.601832165084,0.161649818204189,0.194925813590906,0.829288923956713,0.406940936832113,0.999904447272451
"ENSMUSG00000030629.16",2923.65164724238,0.0105085534015636,0.0997760201451503,0.105321432807965,0.916120756635043,0.999904447272451
"ENSMUSG00000068629.5",14.263722183069,-0.894588566206111,0.498927463942234,-1.79302329668845,0.0729691990439443,0.78235162985917
"ENSMUSG00000030562.18",21.2965413120594,0.846587277364586,0.438197153693859,1.93197803826002,0.0533622166129736,0.7079217070352
"ENSMUSG00000030560.18",142.736374189496,-0.141131364314945,0.18412018858468,-0.766517595923685,0.443368386117524,0.999904447272451
"ENSMUSG00000030559.9",126.599213148679,0.00666011458077171,0.187444947693997,0.0355310434487906,0.971656292904456,0.999904447272451
"ENSMUSG00000069972.7",10.8382041706912,0.00883570957358251,0.57269888481992,0.0154281941309538,0.987690570437672,0.999904447272451
"ENSMUSG00000039428.12",194.447841405854,-0.1136014820431,0.171679842814069,-0.661705417368837,0.508160032156182,0.999904447272451
"ENSMUSG00000049791.5",777.053928659754,-0.0308329572725046,0.120553088842243,-0.25576248247652,0.798134245180027,0.999904447272451
"ENSMUSG00000039405.8",604.195505440617,-0.229739317476039,0.121095178484118,-1.89717972550137,0.0578042217503115,0.731358074475268
"ENSMUSG00000030621.18",105.346900603883,0.325380016508226,0.2232627149304,1.45738627522137,0.145009783486737,0.927887375906071
"ENSMUSG00000062797.15",633.973100546731,-0.0597112006559732,0.115090696571635,-0.518818657238793,0.603887206068581,0.999904447272451
"ENSMUSG00000030619.11",1310.73679936028,0.0361457472500183,0.0989752092375013,0.365200008451438,0.714962111985388,0.999904447272451
"ENSMUSG00000062235.7",2259.69535587241,-0.0726365083397223,0.103347363226342,-0.702838525068514,0.48215638555206,0.999904447272451
"ENSMUSG00000039361.12",11710.9798579714,-0.1501315598244,0.122155369521292,-1.22902137182134,0.219063793154804,0.999904447272451
"ENSMUSG00000030616.17",22.4869856616557,-0.190818442609203,0.426057961022288,-0.4478696798702,0.654247251614336,0.999904447272451
"ENSMUSG00000051451.7",472.746513243249,-0.0588190489610078,0.139209796410686,-0.422520903539608,0.672644846288541,0.999904447272451
"ENSMUSG00000052572.20",112.082133778375,1.67027936427321,0.531960105599664,3.13985832150017,0.00169029559832774,0.0972838607950583
"ENSMUSG00000109074.2",13.0331392385805,-0.210282304154619,0.513407471660433,-0.409581698284477,0.682112824647464,0.999904447272451
"ENSMUSG00000030613.14",410.631662106218,-0.028784239808427,0.133455828031435,-0.215683647788292,0.829234348401623,0.999904447272451
"ENSMUSG00000041328.17",1785.14153391382,0.0673954827261389,0.126995854870837,0.530690413436599,0.595633330291965,0.999904447272451
"ENSMUSG00000030643.15",106.886827069208,0.308239964842258,0.199110688118525,1.54808346932522,0.121602201507066,0.891449192516652
"ENSMUSG00000061119.8",850.254707611657,-0.0403522820352387,0.104748937704853,-0.385228556197273,0.700068088106337,0.999904447272451
"ENSMUSG00000087412.6",378.594067876813,-0.161226564219188,0.12736205297108,-1.26589168797238,0.2055518626717,0.986025847576824
"ENSMUSG00000048078.17",1398.73718338152,-0.146715486510956,0.110138527625186,-1.33209958108615,0.182827467990655,0.969525731607931
"ENSMUSG00000108528.2",3.44432820255041,1.02159134026652,0.998500611390704,1.02312540284142,0.306248557556519,NA
"ENSMUSG00000018995.13",21.1266386053744,0.0998188310289619,0.405858305663822,0.245945024743791,0.805724789342131,0.999904447272451
"ENSMUSG00000004508.7",143.655928071895,0.308033732562724,0.18576554267764,1.65818551773758,0.0972800269818505,0.83472688788522
"ENSMUSG00000035713.16",65.5387697889343,0.3479633996179,0.254682159067997,1.36626531238491,0.171855704294747,0.953903982694628
"ENSMUSG00000044952.6",96.6973471994595,-0.127500398097778,0.210042504509147,-0.607021890144265,0.543836385067536,0.999904447272451
"ENSMUSG00000035704.18",743.700590052015,0.0186241400697572,0.111953140303856,0.166356566856532,0.867876352242567,0.999904447272451
"ENSMUSG00000025133.10",546.323196975565,0.062819362408536,0.120888942775572,0.51964522946618,0.60331086764796,0.999904447272451
"ENSMUSG00000035642.17",59.5553878993123,-0.0764842820393105,0.258120891477985,-0.296311862249375,0.766991927745201,0.999904447272451
"ENSMUSG00000035623.15",793.720259997087,0.0192559343183544,0.120210925615417,0.160184560760797,0.872735691075603,0.999904447272451
"ENSMUSG00000108442.2",205.340547465447,-0.13898804032739,0.182557053224558,-0.761340292650459,0.446453840034786,0.999904447272451
"ENSMUSG00000025439.6",41.6740919214776,-0.0899517388740835,0.314216838077302,-0.286272815373294,0.774669177423189,0.999904447272451
"ENSMUSG00000042797.10",3.63563987955849,0.0440810928267913,0.943778946692992,0.0467070101333069,0.962746743166999,NA
"ENSMUSG00000030774.14",2755.40429513815,-0.00813853503820727,0.101357729206676,-0.0802951595493244,0.936002507905491,0.999904447272451
"ENSMUSG00000030761.17",32.8528497957022,-0.0018012408245172,0.33726802527589,-0.00534068067390547,0.99573877360319,0.999904447272451
"ENSMUSG00000035547.15",22.4929927457855,-0.233459327225039,0.396166327370458,-0.589296240229751,0.555662566564,0.999904447272451
"ENSMUSG00000030760.15",83.1211701097658,0.0531724326553946,0.229008739631635,0.232185167871425,0.816394197329613,0.999904447272451
"ENSMUSG00000035401.10",1163.73725816555,0.0357464208209929,0.109942277874332,0.325138077108538,0.745076571806087,0.999904447272451
"ENSMUSG00000030753.16",631.561002516257,0.0610961076283929,0.118086456335031,0.517384546243415,0.604887745305534,0.999904447272451
"ENSMUSG00000015957.13",164.146432537656,-0.333702882749978,0.162049970689991,-2.05925913672867,0.0394694207850792,0.626030422330306
"ENSMUSG00000035354.10",31.1157161928391,0.4116653400809,0.342811451058773,1.20085060988911,0.229809155869476,0.999904447272451
"ENSMUSG00000109492.2",49.7221829387804,-0.171162800918516,0.275939655021561,-0.620290696910314,0.535066418665889,0.999904447272451
"ENSMUSG00000030747.6",60.7923502125623,-0.194059519032377,0.249125724262282,-0.778962187092607,0.436001989492376,0.999904447272451
"ENSMUSG00000109472.2",125.271275267747,-0.0116038008168071,0.196974296760101,-0.0589102284291418,0.953023611094072,0.999904447272451
"ENSMUSG00000055407.15",20.77342706916,0.600943934184113,0.457056305079826,1.31481379319153,0.188572490660077,0.98146453912955
"ENSMUSG00000070436.13",4272.23278474682,-0.140050560214778,0.0869462892124266,-1.6107709884272,0.107229646610562,0.860274210307463
"ENSMUSG00000035314.11",11.3280266575721,-0.00201251724906095,0.559470612445605,-0.00359718134302651,0.997129870733767,0.999904447272451
"ENSMUSG00000030744.14",39871.7410137085,-0.0537727328416953,0.103039055498236,-0.521867485893405,0.601762597934166,0.999904447272451
"ENSMUSG00000018909.16",147.958596725854,-0.0404358582013636,0.184132247597763,-0.219602262661215,0.826180929077681,0.999904447272451
"ENSMUSG00000035227.8",3422.38091887037,-0.0180775241225446,0.0880412294137699,-0.205330209981339,0.837314142708561,0.999904447272451
"ENSMUSG00000058761.6",5.33430009871469,0.0523197183241527,0.791825057790267,0.0660748454591225,0.94731823749145,NA
"ENSMUSG00000108823.2",3.17466543343848,1.19705832820652,1.09190149215265,1.09630615656231,0.272944816051212,NA
"ENSMUSG00000030726.17",183.818824844252,-0.0712676216935158,0.157987077986183,-0.451097789780937,0.651919070591144,0.999904447272451
"ENSMUSG00000109435.2",32.3506428386805,-0.339109654579557,0.345328222091774,-0.98199229858901,0.326103642337365,0.999904447272451
"ENSMUSG00000030729.18",136.997956260538,0.246447054855116,0.195351458074876,1.26155728390138,0.207108135045836,0.987072524813414
"ENSMUSG00000089987.3",125.473073393652,-0.231230634030835,0.21835617211363,-1.05896083354358,0.28961761733725,0.999904447272451
"ENSMUSG00000030718.10",1127.51447176326,0.0326159998613595,0.0979196780564093,0.333089329016892,0.739066854124483,0.999904447272451
"ENSMUSG00000047248.21",72.8245300903558,-0.0568223124539961,0.229108734728178,-0.248014605472864,0.804123106255243,0.999904447272451
"ENSMUSG00000033685.14",1593.16359108022,0.131437911223685,0.116032116677008,1.13277181342439,0.257310091098374,0.999904447272451
"ENSMUSG00000030704.15",3705.36649369186,-0.0782729161153233,0.100255284588389,-0.780736062310163,0.434957745878201,0.999904447272451
"ENSMUSG00000030701.18",69.0035029227354,0.0497931064793349,0.244306564294391,0.203814034318512,0.838498825239229,0.999904447272451
"ENSMUSG00000029461.18",285.55138636655,0.15834141476064,0.138368792171596,1.14434340486455,0.25248124919937,0.999904447272451
"ENSMUSG00000008318.11",9.17534279744859,0.970941366790545,0.634979429224114,1.52909105729133,0.126241871982196,0.899855298181697
"ENSMUSG00000032875.9",132.209651668484,-0.0303883081666468,0.180165389812226,-0.168668955776236,0.866057038577726,0.999904447272451
"ENSMUSG00000108895.2",74.3246297572228,-0.119944634896133,0.24204156869482,-0.495553865160106,0.620209209364747,0.999904447272451
"ENSMUSG00000030691.16",431.387743237853,0.140685911144294,0.128516601979472,1.09469056119898,0.273652225161834,0.999904447272451
"ENSMUSG00000083121.4",6447.19481872912,-0.329254579654969,0.111035128220923,-2.9653190384926,0.00302369176846461,0.14044252556158
"ENSMUSG00000047767.18",8.62138000303081,1.21172366501467,0.640316965707609,1.89238100801468,0.058440234611037,0.732023440638245
"ENSMUSG00000030688.16",6814.12305772102,-0.122303363853951,0.0916827672401271,-1.33398421028922,0.182209031325543,0.968185470013799
"ENSMUSG00000032812.19",208.841777539124,-0.141214522238221,0.175210756068079,-0.805969481595933,0.420260446178027,0.999904447272451
"ENSMUSG00000001829.18",89.0046493308629,0.00264798617236281,0.220192172966827,0.0120257960884093,0.990405034240545,0.999904447272451
"ENSMUSG00000110360.2",9.70043082670056,-0.225042219725786,0.601494639521392,-0.374138362903535,0.708301378400205,0.999904447272451
"ENSMUSG00000007946.12",39.3692540767065,1.13079617580067,0.315858065223077,3.58007694057785,0.000343493051923502,0.0305679951249571
"ENSMUSG00000032737.14",2151.43156873095,0.118371343640482,0.0911692051293374,1.29836981108428,0.194160287739507,0.983938481546354
"ENSMUSG00000001827.13",3.61663207280953,-0.488255789948318,0.953304043331451,-0.512172158886521,0.608530526359959,NA
"ENSMUSG00000030649.19",377.699440085433,-0.0211970921252879,0.124279476397011,-0.170559876335283,0.864569849584545,0.999904447272451
"ENSMUSG00000030842.13",1379.51296001995,-0.144913372095222,0.104119371134978,-1.39180030109248,0.163982878782076,0.949996951538106
"ENSMUSG00000066306.14",480.792445562108,-0.137670207375601,0.125074290198219,-1.100707484787,0.271023987632063,0.999904447272451
"ENSMUSG00000070426.13",443.989663611001,-0.0899659165009506,0.120353475264281,-0.747514073053535,0.454753311125919,0.999904447272451
"ENSMUSG00000070424.13",2.83586931276235,0.576664051195153,1.08422323530422,0.531868375827003,0.59481716153358,NA
"ENSMUSG00000063550.9",2560.11432456415,0.109331908135592,0.10884136039648,1.00450699749916,0.315134300103462,0.999904447272451
"ENSMUSG00000030990.19",16.2770521230859,0.296106669276819,0.481220173479327,0.61532472160488,0.538340294467753,0.999904447272451
"ENSMUSG00000073982.12",212.167790107252,0.0329772850707049,0.180887692743884,0.182308064028419,0.855340970555945,0.999904447272451
"ENSMUSG00000030987.6",873.027683198413,0.0639539354877577,0.10524320246963,0.607677588547468,0.543401329956492,0.999904447272451
"ENSMUSG00000030978.11",1741.43984207151,0.100950306518479,0.0963488866729299,1.04775789326107,0.294750166841615,0.999904447272451
"ENSMUSG00000109756.2",2.7155437060785,0.860540247049213,1.11722596343081,0.77024726887535,0.441153229346365,NA
"ENSMUSG00000070423.7",6.9391221173247,-1.12071869013207,0.734274759166295,-1.52629336109081,0.126936821294737,NA
"ENSMUSG00000083854.4",97.1551849504302,-0.116974641376251,0.217779286073899,-0.537124735254012,0.591181455936786,0.999904447272451
"ENSMUSG00000109712.2",473.855508728849,-0.146675886742151,0.120748589715045,-1.21472132377109,0.224472396780743,0.999904447272451
"ENSMUSG00000082154.2",399.26535743123,0.1608828129261,0.123024222986129,1.30773281083221,0.190963950433849,0.981844106034026
"ENSMUSG00000109821.2",9.76576713055604,0.105781569914513,0.599721506550064,0.176384486397741,0.859991891651286,0.999904447272451
"ENSMUSG00000086229.4",120.542200701824,-0.224148456061002,0.203055962043718,-1.10387527558901,0.269647245366973,0.999904447272451
"ENSMUSG00000094685.3",52.7955291708037,0.09315099046461,0.273383156956832,0.34073419702048,0.733303692057225,0.999904447272451
"ENSMUSG00000044465.20",597.529630511828,0.139253549863922,0.108361232220512,1.28508643737591,0.198762080440423,0.986025847576824
"ENSMUSG00000109609.2",280.963612255208,0.0925148167953318,0.138463678076329,0.668152240938829,0.504036417810766,0.999904447272451
"ENSMUSG00000030898.16",2.424785261188,0.522685277424336,1.1931486429085,0.438072222208798,0.661333929947918,NA
"ENSMUSG00000037049.10",56.5074858291631,-0.135787484163029,0.270584599814524,-0.501830053358936,0.61578707087352,0.999904447272451
"ENSMUSG00000037032.17",1010.08527253828,0.114481897436245,0.117580949555994,0.973643246363879,0.330233705697483,0.999904447272451
"ENSMUSG00000036989.17",165.675433658713,0.199962350665103,0.17664375047813,1.13200920000768,0.257630566577421,0.999904447272451
"ENSMUSG00000030881.16",2949.83354659342,-0.111039032645513,0.0875966188495746,-1.26761779283051,0.204934474744168,0.986025847576824
"ENSMUSG00000030888.15",16.2523520182634,0.35232577379922,0.46388607275258,0.759509272844967,0.447547969180058,0.999904447272451
"ENSMUSG00000030890.17",59.4370082568914,-0.0521546250089842,0.276124855867809,-0.188880587533752,0.8501864086143,0.999904447272451
"ENSMUSG00000043866.12",2254.41050643102,-0.0948126002911816,0.119756813052688,-0.791709447457222,0.428530112377093,0.999904447272451
"ENSMUSG00000030894.6",96.1157024103926,0.0505069267658452,0.220052002046124,0.229522686893159,0.818462689634007,0.999904447272451
"ENSMUSG00000036862.16",569.684124729804,0.356393738116711,0.13974595222324,2.55029739643107,0.0107631062303381,0.310575735638367
"ENSMUSG00000030879.11",38.4747299622117,-0.353613132742393,0.33317558081143,-1.06134168620998,0.288534647608396,0.999904447272451
"ENSMUSG00000108933.2",85.9454366210193,-0.00438747479445371,0.218564562377463,-0.0200740446974954,0.983984305303688,0.999904447272451
"ENSMUSG00000036528.17",520.957158987595,0.113705645578892,0.11433381436052,0.994505835520832,0.31997666583581,0.999904447272451
"ENSMUSG00000048065.9",5.64495106021095,0.232867270823513,0.809264689282721,0.287751676191274,0.773536830249916,NA
"ENSMUSG00000108844.2",2.73289043605592,0.823881677145953,1.12020857180385,0.735471677224604,0.462052282965631,NA
"ENSMUSG00000108916.2",4.46310592743636,0.57507233518969,0.875616395125573,0.656762868296017,0.511333403217271,NA
"ENSMUSG00000031029.7",1874.02912629471,-0.0383446791545141,0.105643343710147,-0.362963512966043,0.716632140711615,0.999904447272451
"ENSMUSG00000031028.15",132.692942773289,0.145423286352405,0.199569278379864,0.728685735264338,0.466193920520774,0.999904447272451
"ENSMUSG00000048330.15",4.51239911196562,0.825722959646204,0.865454848373491,0.954091321110561,0.340037418846214,NA
"ENSMUSG00000036111.9",39.3604291089722,0.637208643949423,0.350215865236199,1.81947395078651,0.0688391534679503,0.765139964677342
"ENSMUSG00000031026.16",16.6247758104502,-0.0594009987430623,0.469706502937,-0.126464075697563,0.899364584132692,0.999904447272451
"ENSMUSG00000046364.15",209.813347642656,-0.280086890949286,0.152342135586943,-1.83853856236273,0.0659830849374009,0.760349150693227
"ENSMUSG00000031024.14",924.8829543699,0.0896412758926846,0.102351473605711,0.875818126840165,0.381128914057405,0.999904447272451
"ENSMUSG00000031023.6",3.32843513753329,0.0263049320548559,1.0399935626772,0.0252933604580594,0.979820969825456,NA
"ENSMUSG00000031021.14",185.363910631576,-0.169434825418525,0.161231030765629,-1.05088223162712,0.293312682027346,0.999904447272451
"ENSMUSG00000034825.15",4.2982108452434,0.251653422017333,0.878536288849541,0.286446246115659,0.77453635858298,NA
"ENSMUSG00000007279.15",6.90734791689615,0.0646658925180943,0.710359156855293,0.091032672548863,0.927466629889065,NA
"ENSMUSG00000035901.15",2400.37954282216,-0.0126235669430736,0.0928949928232948,-0.135890714444493,0.891907676181093,0.999904447272451
"ENSMUSG00000047554.15",18.5675203903178,-0.199011649418463,0.460667809309868,-0.43200685048214,0.665736434240805,0.999904447272451
"ENSMUSG00000066232.5",16382.8026919224,0.0659208468550662,0.104868792523055,0.628603088383743,0.529608937926804,0.999904447272451
"ENSMUSG00000061079.15",698.848209755668,-0.0422383543877437,0.107539924452396,-0.392769053938113,0.694490062974256,0.999904447272451
"ENSMUSG00000031016.10",1422.04324575735,-0.196745314759781,0.116318709504978,-1.69143309444437,0.0907541160333666,0.82509933120711
"ENSMUSG00000031015.9",291.185712501786,-0.0902682616808536,0.146091333931869,-0.617889228959681,0.536648359555852,0.999904447272451
"ENSMUSG00000038371.16",577.318180096454,0.498017362440814,0.138122183013239,3.60562910009233,0.000311397633703121,0.0293166583974284
"ENSMUSG00000060777.5",11.0817536562816,0.261808904109691,0.545584884694896,0.47986832380098,0.631321026335133,0.999904447272451
"ENSMUSG00000005686.18",28.4697871624819,0.202621073350961,0.370318141252789,0.547154056956251,0.584272896793337,0.999904447272451
"ENSMUSG00000030788.17",358.152347535541,0.0741436322796329,0.139513362316722,0.531444666291625,0.595110676161084,0.999904447272451
"ENSMUSG00000005611.16",7.6157289004232,0.428164037292516,0.694947190936611,0.616110177689128,0.537821805271658,0.999904447272451
"ENSMUSG00000005609.17",1041.52455199533,0.0742626550265168,0.109969704621762,0.675301032060978,0.499484528361776,0.999904447272451
"ENSMUSG00000005610.18",119917.005718754,0.00567563545503834,0.086588940381797,0.0655468865886653,0.947738576472951,0.999904447272451
"ENSMUSG00000118555.2",40.6949139035526,-0.358554052765334,0.302098719025536,-1.18687710402051,0.235276099733893,0.999904447272451
"ENSMUSG00000038296.15",258.239476429432,0.15099488668219,0.139827638717323,1.07986438208718,0.280202576205836,0.999904447272451
"ENSMUSG00000059263.10",1380.28564338483,0.0936483245094112,0.117195312412634,0.799079097802855,0.424244548855329,0.999904447272451
"ENSMUSG00000030772.7",24.1323180906992,0.0779866030235937,0.402752976130325,0.193633834249702,0.846462603656193,0.999904447272451
"ENSMUSG00000038244.15",176.821667200546,-0.417461631295831,0.182202774584947,-2.29119250377388,0.021952282334373,0.464949339842021
"ENSMUSG00000030770.16",492.547812071259,0.120673076255058,0.129103968953731,0.934696874410622,0.349944538139979,0.999904447272451
"ENSMUSG00000109611.2",7.30419055505902,-0.173365246981454,0.683252852263853,-0.253735123691084,0.799700197054907,NA
"ENSMUSG00000055320.19",893.189724606592,0.079564753304397,0.136092096403172,0.584639045229247,0.558790447893632,0.999904447272451
"ENSMUSG00000098132.2",40.930661935078,0.320583331574859,0.305795333654844,1.04835913531861,0.294473173647593,0.999904447272451
"ENSMUSG00000055116.9",87.5823147744088,-0.124330352363081,0.215965308874869,-0.575695943995884,0.564820717368807,0.999904447272451
"ENSMUSG00000038187.15",773.082191887899,-0.108888044931474,0.10884720342037,-1.00037521874537,0.317128958026417,0.999904447272451
"ENSMUSG00000030759.17",1152.0746061819,0.115008928090726,0.122275650946711,0.940570973863378,0.346924762463202,0.999904447272451
"ENSMUSG00000038156.17",162.356074006917,-0.290429917254869,0.201595112336274,-1.44065951743122,0.149680897031392,0.932463297750438
"ENSMUSG00000055723.7",709.179017990157,-0.0550109585153108,0.113427353944714,-0.484988467086376,0.627684526428359,0.999904447272451
"ENSMUSG00000030754.10",6680.3731040504,-0.0888389047226779,0.103931336814597,-0.854784586107626,0.392670412937622,0.999904447272451
"ENSMUSG00000030751.19",4418.22632057674,-0.00044196497787965,0.0846322885324403,-0.005222179212491,0.995833322770967,0.999904447272451
"ENSMUSG00000030671.10",172.552980394615,0.161046327157354,0.16455915900304,0.978653076091492,0.327751424662185,0.999904447272451
"ENSMUSG00000030670.17",114.536251623002,0.383272034916122,0.195529146106498,1.96017853372799,0.0499749265878242,0.6918097680589
"ENSMUSG00000086583.5",19666.7321328268,-0.0238348444457697,0.0903082788548888,-0.263927568413396,0.791835732079,0.999904447272451
"ENSMUSG00000051910.14",170.633939049235,0.00970481901440153,0.165183734477176,0.0587516624752327,0.953149909666466,0.999904447272451
"ENSMUSG00000030663.13",2521.48968410957,-0.0231314213656434,0.0963783090444954,-0.240006507636114,0.810325211672582,0.999904447272451
"ENSMUSG00000091900.4",11.5207209918013,-0.372016692839966,0.541462451836152,-0.687059077833413,0.49204550048198,0.999904447272451
"ENSMUSG00000045659.19",60.2965640893312,0.160832418159906,0.24929871544087,0.645139377776107,0.518836867485635,0.999904447272451
"ENSMUSG00000090862.4",196.730779465591,-0.307666087731084,0.167434573968756,-1.83753020919381,0.066131661039604,0.760802845419312
"ENSMUSG00000030660.10",2035.17068072265,-0.0686990479801331,0.153973877913398,-0.446173395845579,0.655471998764257,0.999904447272451
"ENSMUSG00000030659.15",58.6415279556549,0.00364760849898995,0.256336458531733,0.0142297686403372,0.98864667044835,0.999904447272451
"ENSMUSG00000107383.2",17181.5997768534,-0.0244781532449933,0.0954225358857344,-0.256523818171267,0.79754639133634,0.999904447272451
"ENSMUSG00000030657.12",38.7970537594958,0.401270563069532,0.311842769852466,1.28677205907123,0.198173748423956,0.986025847576824
"ENSMUSG00000008683.17",10.4986061238092,-1.31375088627567,0.591583930935158,-2.22073456964751,0.0263689445454926,0.51521609361027
"ENSMUSG00000030654.10",2476.61179435129,-0.132541433275653,0.0932904086867215,-1.42074019335407,0.15539230307846,0.936374583316248
"ENSMUSG00000030655.16",3060.7477260613,-0.0817311704607654,0.134106211526878,-0.609451042798152,0.542225513808488,0.999904447272451
"ENSMUSG00000058420.9",38.0887261411245,0.787879285546766,0.337482281259652,2.33457970772868,0.019565387646643,0.438598508448339
"ENSMUSG00000042246.6",5.26941979076891,-0.711157584973221,0.808693946046781,-0.879390266799501,0.379189707677947,NA
"ENSMUSG00000030650.19",4.21076158968483,0.666373549706915,0.915840680657482,0.727608593700517,0.466853218492244,NA
"ENSMUSG00000033917.16",249.00825174634,-0.157698621417757,0.140693318154347,-1.12086788119358,0.262344104408756,0.999904447272451
"ENSMUSG00000033904.17",49.8603718378303,-0.295480301284517,0.276421846678097,-1.06894699111324,0.285093555969727,0.999904447272451
"ENSMUSG00000030982.20",82.6474772581802,-0.0338769902346894,0.219657483436367,-0.154226433375775,0.877431200710404,0.999904447272451
"ENSMUSG00000008734.10",104.414050906689,0.36341532042433,0.201436247584086,1.80412078155214,0.0712123745420989,0.77382098533104
"ENSMUSG00000030942.9",250.20399087703,0.0691501177217387,0.15194239347874,0.455107466313635,0.649031926839678,0.999904447272451
"ENSMUSG00000100153.3",548.037086316814,0.0298207361578494,0.135280771063849,0.220435882522985,0.825531702404605,0.999904447272451
"ENSMUSG00000030935.16",36.6322105267881,0.209122785469713,0.318418430238916,0.656754652401256,0.51133868684682,0.999904447272451
"ENSMUSG00000030929.18",7.99014220827535,0.288505925130412,0.649265019753396,0.444357721966898,0.656783974911736,0.999904447272451
"ENSMUSG00000048787.14",703.057962426845,-0.178124549507652,0.114850836162089,-1.55092078960805,0.120920667591463,0.890733247611816
